caseNo,usVol,usPg,n_docs,action_code,term,caseId,caseName,nytSalience,cqSalience,voteMargin,n,unanimous,n_cases
443_622,443,622,52,300;300;460;320;460;313;900;430;300;441;120;203;313;313;900;324;201;810;100;800;810;800;810;800;100;800;642;800;810;800;800;100;410;502;110;300;202;300;441;400;325;400;202;130;130;130;130;130;130;130;231;650,1978,1978-158,"BELLOTTI, ATTORNEY GENERAL OF MASSACHUSETTS, et al. v. BAIRD et al.",FALSE,FALSE,7,1,FALSE,1
443_658,443,658,43,600;601;300;322;502;642;323;600;311;600;460;510;322;300;322;322;400;322;300;400;502;460;120;814;800;800;120;120;430;323;642;323;311;104;800;100;800;800;800;800;800;660;100,1978,1978-159,WASHINGTON et al. v. WASHINGTON STATE COMMERCIAL PASSENGER FISHING VESSEL ASSOCIATION et al.,FALSE,FALSE,3,1,FALSE,1
444_11,444,11,28,900;900;600;311;120;311;900;460;300;502;311;800;100;100;660;203;120;120;311;300;400;320;211;300;110;300;502;311,1979,1979-003,"TRANSAMERICA MORTGAGE ADVISORS, INC. (TAMA), et al. v. LEWIS",FALSE,FALSE,1,1,FALSE,1
444_37,444,37,18,100;800;100;100;660;300;300;610;300;300;400;610;300;400;300;212;300;300,1979,1979-004,PERRIN v. UNITED STATES,FALSE,FALSE,8,1,FALSE,1
444_51,444,51,23,400;302;620;100;800;800;100;300;300;300;300;400;410;414;400;320;222;300;430;502;300;221;300,1979,1979-005,"ANDRUS, SECRETARY OF THE INTERIOR, et al. v. ALLARD et al.",FALSE,FALSE,9,1,TRUE,1
444_69,444,69,15,600;300;300;320;221;300;300;300;100;100;660;900;300;430;300,1979,1979-006,"P. C. PFEIFFER CO., INC., et al. v. FORD et al.",FALSE,FALSE,9,1,TRUE,1
444_85,444,85,26,622;203;120;120;311;203;120;300;100;100;100;300;300;311;311;410;400;300;203;203;120;120;120;311;120;300,1979,1979-007,YBARRA v. ILLINOIS,FALSE,FALSE,3,1,FALSE,1
444_111,444,111,20,300;502;311;300;100;100;100;100;100;502;311;300;403;642;300;300;203;120;120;120,1979,1979-008,UNITED STATES v. KUBRICK,FALSE,FALSE,3,1,FALSE,1
444_130,444,130,23,300;400;300;203;120;120;300;300;100;100;100;800;800;100;800;100;800;502;311;311;410;400;300,1979,1979-009,"BOARD OF EDUCATION OF THE CITY SCHOOL DISTRICT OF NEW YORK et al. v. HARRIS, SECRETARY OF HEALTH, EDUCATION, AND WELFARE, et al.",FALSE,FALSE,3,1,FALSE,1
444_164,444,164,24,300;502;311;300;441;300;300;502;311;203;120;120;400;441;410;300;100;800;800;100;800;100;100;300,1979,1979-010,KAISER AETNA et al. v. UNITED STATES,FALSE,FALSE,3,1,FALSE,1
444_193,444,193,26,300;202;300;400;400;442;300;300;320;510;300;400;410;441;300;502;300;300;100;800;800;100;200;800;100;660,1979,1979-011,FERRI v. ACKERMAN,FALSE,FALSE,9,1,TRUE,1
444_206,444,206,13,610;300;502;311;300;630;300;311;203;120;300;101;300,1979,1979-012,VAUGHN et al. v. VERMILION CORP.,FALSE,FALSE,3,1,FALSE,1
444_212,444,212,20,510;300;650;620;100;800;100;800;300;410;400;300;300;400;300;410;400;300;300;300,1979,1979-013,CARBON FUEL CO. v. UNITED MINE WORKERS OF AMERICA et al.,FALSE,FALSE,9,1,TRUE,1
444_232,444,232,16,100;800;100;800;100;660;300;410;400;300;610;300;430;300;300;300,1979,1979-015,"MCLAIN et al. v. REAL ESTATE BOARD OF NEW ORLEANS, INC., et al.",FALSE,FALSE,8,1,FALSE,1
444_252,444,252,23,300;203;120;120;120;120;400;221;320;160;311;100;810;100;800;130;130;300;300;300;203;130;130,1979,1979-017,"VANCE, SECRETARY OF STATE v. TERRAZAS",FALSE,FALSE,1,1,FALSE,1
444_277,444,277,16,300;300;300;300;300;610;300;400;211;400;300;300;100;100;100;100,1979,1979-018,MARTINEZ et al. v. CALIFORNIA et al.,FALSE,FALSE,9,1,TRUE,1
444_286,444,286,22,300;203;203;120;120;120;300;100;100;660;502;120;120;502;120;814;814;120;311;300;300;300,1979,1979-019,"WORLD-WIDE VOLKSWAGEN CORP. et al. v. WOODSON, DISTRICT JUDGE OF CREEK COUNTY, OKLAHOMA, et al.",FALSE,FALSE,3,1,FALSE,1
444_320,444,320,20,300;203;300;300;100;100;660;640;670;300;324;300;211;220;300;502;212;120;120;120,1979,1979-020,RUSH et al. v. SAVCHUK,FALSE,FALSE,5,1,FALSE,1
444_335,444,335,33,103;420;300;630;300;300;630;420;300;630;630;900;311;300;900;630;202;110;101;814;100;660;814;120;814;120;120;311;325;311;310;300;630,1979,1979-021,OHIO v. KENTUCKY,FALSE,FALSE,3,1,FALSE,1
444_348,444,348,15,300;120;120;311;120;300;610;300;100;100;100;660;300;120;120,1979,1979-022,"BROWN, SECRETARY OF DEFENSE, et al. v. GLINES",TRUE,FALSE,2,1,FALSE,1
444_380,444,380,12,300;300;160;300;311;300;300;100;100;100;812;300,1979,1979-023,"IDAHO ex rel. EVANS, GOVERNOR OF IDAHO, et al. v. OREGON et al.",FALSE,FALSE,5,1,FALSE,1
444_394,444,394,23,300;400;622;502;311;300;502;300;610;203;120;120;300;100;100;100;800;100;800;660;502;320;110,1979,1979-024,UNITED STATES v. BAILEY et al.,FALSE,FALSE,4,1,FALSE,1
444_437,444,437,24,325;120;120;803;460;311;311;420;420;311;900;101;650;810;311;900;900;460;203;814;640;120;311;631,1979,1979-028,ESTES et al. v. METROPOLITAN BRANCHES OF THE DALLAS NAACP et al.,FALSE,FALSE,2,1,FALSE,1
444_453,444,453,15,300;630;203;203;160;803;300;630;610;300;101;101;101;300;160,1979,1979-025,SECRETARY OF THE NAVY et al. v. HUFF et al.,TRUE,FALSE,2,1,FALSE,1
444_460,444,460,11,300;300;300;101;101;300;120;120;300;300;300,1979,1979-026,"HATZLACHH SUPPLY CO., INC. v. UNITED STATES",FALSE,FALSE,7,1,FALSE,1
444_472,444,472,11,300;300;300;300;300;300;100;100;203;120;300,1979,1979-029,BOEING CO. v. VAN GEMERT et al.,FALSE,FALSE,7,1,FALSE,1
444_490,444,490,16,300;300;300;300;311;203;120;300;400;300;100;800;100;100;100;800,1979,1979-030,"NORFOLK & WESTERN RAILWAY CO. v. LIEPELT, ADMINISTRATRIX",FALSE,FALSE,5,1,FALSE,1
444_527,444,527,33,101;300;300;300;300;300;600;900;600;101;300;300;300;300;300;100;100;100;100;502;311;203;120;120;120;610;300;400;300;300;300;300;300,1979,1979-033,"STAFFORD, U.S. ATTORNEY, et al. v. BRIGGS et al.",FALSE,FALSE,3,1,FALSE,1
444_555,444,555,26,910;310;100;800;800;800;100;660;300;300;300;300;110;110;300;430;300;430;300;410;400;300;400;300;400;430,1979,1979-034,FORD MOTOR CREDIT CO. et al. v. MILHOLLIN,FALSE,FALSE,9,1,TRUE,1
444_572,444,572,12,300;100;800;100;320;300;300;300;300;400;300;300,1979,1979-035,SEATRAIN SHIPBUILDING CORP. et al. v. SHELL OIL CO. et al.,FALSE,FALSE,9,1,TRUE,1
444_598,444,598,17,300;311;100;100;100;300;203;120;120;120;502;311;610;610;300;610;610,1979,1979-036,CALIFORNIA BREWERS ASSN. et al. v. BRYANT et al.,FALSE,FALSE,1,1,FALSE,1
444_620,444,620,17,300;300;300;100;800;100;100;100;300;320;400;300;441;300;203;120;300,1979,1979-037,VILLAGE OF SCHAUMBURG v. CITIZENS FOR A BETTER ENVIRONMENT et al.,FALSE,FALSE,7,1,FALSE,1
444_646,444,646,26,300;120;120;300;101;101;900;325;160;300;300;622;311;300;100;311;203;203;120;120;300;400;300;300;502;120,1979,1979-038,"COMMITTEE FOR PUBLIC EDUCATION AND RELIGIOUS LIBERTY et al. v. REGAN, COMPTROLLER OF NEW YORK, et al.",FALSE,FALSE,1,1,FALSE,1
444_672,444,672,28,300;610;203;120;120;120;610;300;610;311;621;502;311;610;502;311;621;100;100;650;200;100;660;610;621;300;621;300,1979,1979-039,NATIONAL LABOR RELATIONS BOARD v. YESHIVA UNIVERSITY,TRUE,FALSE,1,1,FALSE,1
444_707,444,707,22,620;300;203;120;120;120;300;300;502;120;311;410;400;300;100;800;920;900;502;120;311;814,1979,1979-040,UNITED STATES et al. v. EUGE,FALSE,FALSE,3,1,FALSE,1
445_1,445,1,12,300;300;100;100;300;300;300;400;320;300;300;300,1979,1979-041,"WHIRLPOOL CORP. v. MARSHALL, SECRETARY OF LABOR",FALSE,FALSE,9,1,TRUE,1
445_23,445,23,19,410;400;310;300;502;311;300;100;800;100;300;110;400;814;110;110;203;120;300,1979,1979-042,"UNITED STATES v. CLARK, GUARDIAN",FALSE,FALSE,5,1,FALSE,1
445_39,445,39,15,900;460;900;101;900;900;460;900;900;900;900;900;460;900;300,1979,1979-043,MASSACHUSETTS v. MEEHAN,FALSE,FALSE,9,1,TRUE,1
445_40,445,40,27,330;120;311;100;810;800;200;100;810;650;100;660;400;320;300;111;300;300;300;300;320;400;300;510;300;400;300,1979,1979-044,TRAMMEL v. UNITED STATES,FALSE,FALSE,9,1,TRUE,1
445_55,445,55,23,300;203;203;120;120;120;400;320;441;300;300;502;311;100;100;800;100;100;502;502;311;300;300,1979,1979-045,LEWIS v. UNITED STATES,FALSE,FALSE,3,1,FALSE,1
445_74,445,74,13,300;300;300;300;100;100;100;203;203;120;300;300;300,1979,1979-046,BLOOMER v. LIBERTY MUTUAL INSURANCE CO.,FALSE,FALSE,7,1,FALSE,1
445_97,445,97,13,300;610;300;670;300;300;300;100;100;100;670;300;300,1979,1979-047,"CALIFORNIA RETAIL LIQUOR DEALERS ASSN. v. MIDCAL ALUMINUM, INC., et al.",FALSE,FALSE,8,1,FALSE,1
445_115,445,115,17,300;400;111;300;300;211;310;202;400;111;111;300;100;100;800;660;300,1979,1979-048,UNITED STATES v. APFELBAUM,FALSE,FALSE,9,1,TRUE,1
445_136,445,136,21,300;130;300;441;300;610;610;610;400;410;300;100;100;800;800;100;100;100;212;130;660,1979,1979-049,KISSINGER v. REPORTERS COMMITTEE FOR FREEDOM OF THE PRESS et al.,TRUE,FALSE,3,1,FALSE,1
445_169,445,169,13,300;205;120;120;300;300;502;311;300;300;100;100;300,1979,1979-050,"FORSHAM et al. v. HARRIS, SECRETARY OF HEALTH, EDUCATION, AND WELFARE, et al.",FALSE,FALSE,5,1,FALSE,1
445_198,445,198,10,300;300;300;300;300;100;810;300;300;300,1979,1979-052,"COSTLE, ADMINISTRATOR, ENVIRONMENTAL PROTECTION AGENCY v. PACIFIC LEGAL FOUNDATION et al.",FALSE,FALSE,9,1,TRUE,1
445_222,445,222,36,400;203;120;804;803;120;814;400;326;411;420;111;322;300;300;311;203;120;460;460;100;420;800;800;100;650;100;322;300;110;814;300;211;300;211;110,1979,1979-053,CHIARELLA v. UNITED STATES,FALSE,FALSE,3,1,FALSE,1
445_253,445,253,11,300;300;300;311;300;203;814;120;300;100;300,1979,1979-054,UNITED STATES v. CLARKE et al.,FALSE,FALSE,5,1,FALSE,1
445_263,445,263,23,300;622;311;110;300;814;110;300;311;300;203;120;120;120;804;814;100;100;800;100;100;660;311,1979,1979-055,"RUMMEL v. ESTELLE, CORRECTIONS DIRECTOR",FALSE,FALSE,1,1,FALSE,1
445_308,445,308,30,621;620;900;120;311;120;120;300;300;212;120;650;120;120;502;300;300;630;621;120;120;430;311;711;311;311;101;101;800;660,1979,1979-056,"VANCE et al. v. UNIVERSAL AMUSEMENT CO., INC., et al.",FALSE,FALSE,1,1,FALSE,1
445_326,445,326,51,810;100;100;810;800;100;100;800;800;100;800;100;800;800;660;300;504;311;311;311;300;504;300;504;400;411;441;400;410;111;203;203;120;120;205;120;803;120;120;803;300;410;110;300;110;110;110;110;110;110;110,1979,1979-057,"DEPOSIT GUARANTY NATIONAL BANK OF JACKSON, MISSISSIPPI v. ROPER et al.",FALSE,FALSE,5,1,FALSE,1
445_360,445,360,13,100;100;660;300;300;300;300;300;400;325;311;160;300,1979,1979-058,UNITED STATES v. GILLOCK,FALSE,FALSE,5,1,FALSE,1
445_375,445,375,10,300;300;300;300;100;100;300;300;300;300,1979,1979-059,"GTE SYLVANIA, INC., et al. v. CONSUMERS UNION OF THE UNITED STATES, INC., et al.",FALSE,FALSE,9,1,TRUE,1
445_388,445,388,52,910;910;460;910;460;910;910;460;400;400;325;212;400;413;311;610;300;311;300;300;900;621;100;800;100;800;800;100;100;800;800;660;800;610;203;640;120;203;460;120;120;120;803;120;900;400;311;213;610;300;400;300,1979,1979-060,UNITED STATES PAROLE COMMISSION et al. v. GERAGHTY,FALSE,FALSE,1,1,FALSE,1
445_425,445,425,19,400;300;300;300;610;610;810;100;800;100;100;650;660;300;300;400;212;120;120,1979,1979-061,MOBIL OIL CORP. v. COMMISSIONER OF TAXES OF VERMONT,FALSE,FALSE,5,1,FALSE,1
445_463,445,463,87,430;310;621;642;324;310;702;310;100;100;800;800;800;800;800;460;621;211;800;100;100;800;100;100;800;460;100;100;660;410;400;430;301;410;400;430;410;400;300;111;111;111;111;814;802;111;111;610;301;220;430;324;400;301;310;400;410;430;430;400;326;400;410;301;400;202;112;112;112;112;112;400;400;111;111;111;310;460;710;310;310;112;112;400;400;410;300,1979,1979-062,UNITED STATES v. CREWS,FALSE,FALSE,8,1,FALSE,1
445_480,445,480,28,311;300;120;203;120;120;100;100;100;100;800;300;502;400;120;120;205;120;400;410;412;400;301;203;130;112;311;300,1979,1979-063,"VITEK, CORRECTIONAL DIRECTOR, et al. v. JONES",FALSE,FALSE,1,1,FALSE,1
445_507,445,507,28,910;910;120;300;300;120;311;400;510;321;300;300;300;203;460;120;120;120;502;311;100;100;800;100;800;100;100;100,1979,1979-064,BRANTI v. FINKEL et al.,FALSE,FALSE,3,1,FALSE,1
445_535,445,535,17,610;311;300;203;120;120;100;100;100;660;300;300;300;400;300;700;311,1979,1979-065,UNITED STATES v. MITCHELL et al.,FALSE,FALSE,2,1,FALSE,1
445_552,445,552,13,300;205;110;300;300;120;120;300;100;100;660;300;300,1979,1979-066,ROBERTS v. UNITED STATES,FALSE,FALSE,7,1,FALSE,1
445_573,445,573,28,641;311;400;410;300;300;120;814;120;120;300;502;110;110;900;300;202;300;400;410;203;120;311;100;800;100;100;660,1979,1979-067,PAYTON v. NEW YORK,TRUE,TRUE,3,1,FALSE,1
445_622,445,622,17,622;311;620;100;660;311;300;300;300;203;120;203;814;120;120;311;300,1979,1979-068,"OWEN v. CITY OF INDEPENDENCE, MISSOURI, et al.",TRUE,FALSE,1,1,FALSE,1
445_684,445,684,40,402;621;900;311;622;620;300;104;900;810;800;100;810;100;100;100;100;660;400;510;326;400;320;113;300;111;111;111;402;510;300;402;402;504;203;120;120;203;402;300,1979,1979-069,WHALEN v. UNITED STATES,FALSE,FALSE,5,1,FALSE,1
445_715,445,715,20,300;300;300;320;300;104;104;100;300;300;320;300;300;300;320;400;300;300;900;120,1979,1979-070,"ANDRUS, SECRETARY OF THE INTERIOR v. IDAHO et al.",FALSE,FALSE,7,1,FALSE,1
446_1,446,1,12,100;800;100;100;300;300;300;300;300;300;300;300,1979,1979-071,CURTISS-WRIGHT CORP. v. GENERAL ELECTRIC CO.,FALSE,FALSE,9,1,TRUE,1
446_14,446,14,19,120;804;120;620;100;800;100;660;502;310;300;300;300;111;111;203;120;120;300,1979,1979-072,"CARLSON, DIRECTOR, FEDERAL BUREAU OF PRISONS, et al. v. GREEN, ADMINISTRATRIX",FALSE,FALSE,5,1,FALSE,1
446_55,446,55,51,600;300;622;311;311;140;140;120;814;702;120;450;100;800;100;800;800;100;100;100;660;120;120;120;120;203;203;120;120;120;120;120;120;640;502;222;151;111;205;400;111;400;320;300;400;300;213;400;111;111;111,1979,1979-073,"CITY OF MOBILE, ALABAMA, et al. v. BOLDEN et al.",TRUE,TRUE,3,1,FALSE,1
446_142,446,142,12,300;300;300;100;100;300;300;400;300;160;110;110,1979,1979-074,WENGLER v. DRUGGISTS MUTUAL INSURANCE CO. et al.,FALSE,FALSE,7,1,FALSE,1
446_156,446,156,22,300;300;502;311;300;100;100;660;110;300;814;411;110;203;120;120;120;203;120;120;110;110,1979,1979-075,CITY OF ROME et al. v. UNITED STATES et al.,FALSE,FALSE,3,1,FALSE,1
446_222,446,222,49,900;300;621;311;622;311;310;420;430;310;120;101;110;811;802;101;110;101;110;660;300;311;203;311;110;110;110;111;900;460;300;202;110;101;100;621;203;120;120;120;120;120;300;311;120;300;711;400;310,1979,1979-076,BALDASAR v. ILLINOIS,FALSE,FALSE,1,1,FALSE,1
446_236,446,236,16,900;900;812;920;300;311;101;101;120;120;502;110;110;300;300;300,1979,1979-077,WILLIAMS et al. v. BROWN et al.,FALSE,FALSE,3,1,FALSE,1
446_238,446,238,10,300;300;300;300;100;100;300;300;300;300,1979,1979-078,"MARSHALL, SECRETARY OF LABOR, et al. v. JERRICO, INC.",FALSE,FALSE,9,1,TRUE,1
446_253,446,253,23,322;300;322;300;322;440;313;322;300;610;812;100;812;100;322;130;130;130;322;313;322;440;300,1979,1979-079,UNITED STATES v. LOUISIANA et al.,FALSE,FALSE,2,1,FALSE,1
446_274,446,274,29,460;151;460;621;460;621;100;800;100;100;660;622;311;300;900;203;203;120;120;120;900;300;900;111;814;111;111;311;300,1979,1979-080,"AMERICAN EXPORT LINES, INC. v. ALVEZ et al.",FALSE,FALSE,3,1,FALSE,1
446_291,446,291,27,300;111;700;302;202;804;111;622;420;311;100;100;100;100;100;660;150;130;120;300;300;300;203;203;120;120;120,1979,1979-081,RHODE ISLAND v. INNIS,TRUE,TRUE,3,1,FALSE,1
446_318,446,318,17,622;325;311;300;300;100;100;300;300;203;160;814;160;311;500;325;311,1979,1979-082,"GENERAL TELEPHONE COMPANY OF THE NORTHWEST, INC., et al. v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION et al.",FALSE,FALSE,1,1,FALSE,1
446_335,446,335,22,300;113;113;113;300;300;441;300;130;130;130;300;100;800;100;100;100;660;400;300;300;400,1979,1979-083,"CUYLER, CORRECTIONAL SUPERINTENDENT, et al. v. SULLIVAN",FALSE,FALSE,7,1,FALSE,1
446_359,446,359,22,300;300;203;203;120;120;120;502;311;300;300;510;502;502;814;450;120;120;311;100;100;100,1979,1979-084,NACHMAN CORP. v. PENSION BENEFIT GUARANTY CORPORATION et al.,FALSE,FALSE,1,1,FALSE,1
446_398,446,398,20,900;300;310;100;100;660;203;120;120;300;300;110;110;110;900;900;300;203;120;311,1979,1979-085,BUSIC v. UNITED STATES,FALSE,FALSE,3,1,FALSE,1
446_420,446,420,25,120;120;910;111;910;910;100;100;660;660;203;203;120;120;111;111;300;910;910;300;910;311;910;910;300,1979,1979-086,GODFREY v. GEORGIA,FALSE,FALSE,3,1,FALSE,1
446_458,446,458,16,300;300;300;300;300;400;213;650;120;120;100;650;100;650;300;300,1979,1979-087,NAVARRO SAVINGS ASSN. v. LEE et al.,FALSE,FALSE,7,1,FALSE,1
446_478,446,478,16,300;120;300;300;900;311;400;300;300;100;100;660;400;211;111;111,1979,1979-088,BOARD OF REGENTS OF THE UNIVERSITY OF THE STATE OF NEW YORK et al. v. TOMANIO,FALSE,FALSE,5,1,FALSE,1
446_500,446,500,16,311;300;300;300;300;622;311;622;203;203;120;120;622;311;100;100,1979,1979-089,"ANDRUS, SECRETARY OF THE INTERIOR v. UTAH",FALSE,FALSE,1,1,FALSE,1
446_540,446,540,26,101;101;300;300;300;300;300;300;300;300;120;650;205;120;680;910;680;303;680;680;813;680;680;680;680;680,1979,1979-090,TEXAS v. NEW MEXICO,FALSE,FALSE,7,1,FALSE,1
446_544,446,544,42,310;622;502;311;100;800;100;100;800;100;660;203;203;120;120;120;120;120;120;120;502;311;302;501;320;400;310;400;211;320;302;814;400;460;113;113;113;300;502;212;311;420,1979,1979-091,UNITED STATES v. MENDENHALL,FALSE,FALSE,1,1,FALSE,1
446_578,446,578,18,300;300;100;100;300;300;502;111;111;300;211;110;502;203;120;400;203;120,1979,1979-092,"HARRISON, REGIONAL ADMINISTRATOR, ENVIRONMENTAL PROTECTION AGENCY, et al. v. PPG INDUSTRIES, INC., et al.",FALSE,FALSE,5,1,FALSE,1
446_608,446,608,14,300;622;502;300;100;100;500;300;900;300;300;300;300;300,1979,1979-093,"ANDRUS, SECRETARY OF THE INTERIOR, et al. v. GLOVER CONSTRUCTION CO.",FALSE,FALSE,9,1,TRUE,1
446_620,446,620,19,300;622;203;120;120;502;311;100;810;100;502;311;320;300;300;300;502;120;311,1979,1979-094,UNITED STATES v. HAVENS,FALSE,FALSE,1,1,FALSE,1
446_635,446,635,10,300;300;300;300;100;100;300;300;150;300,1979,1979-095,GOMEZ v. TOLEDO,FALSE,FALSE,9,1,TRUE,1
446_657,446,657,19,100;100;100;800;800;660;622;311;203;203;120;120;300;311;300;300;400;300;300,1979,1979-098,"ANDRUS, SECRETARY OF THE INTERIOR v. SHELL OIL CO. et al.",FALSE,FALSE,3,1,FALSE,1
446_680,446,680,22,900;621;202;110;140;814;650;622;502;313;100;100;300;502;313;203;203;814;130;300;300;300,1979,1979-099,AARON v. SECURITIES AND EXCHANGE COMMISSION,FALSE,FALSE,3,1,FALSE,1
446_719,446,719,21,300;300;300;300;320;104;104;100;810;900;100;660;300;300;300;660;610;320;300;300;300,1979,1979-100,"SUPREME COURT OF VIRGINIA et al. v. CONSUMERS UNION OF THE UNITED STATES, INC., et al.",FALSE,FALSE,8,1,FALSE,1
446_740,446,740,17,300;203;410;400;300;450;300;300;100;800;100;910;300;502;300;300;300,1979,1979-101,WALKER v. ARMCO STEEL CORP.,FALSE,FALSE,9,1,TRUE,1
447_1,447,1,12,100;100;300;300;300;610;300;300;300;300;800;800,1979,1979-103,UNITED STATES v. CALIFORNIA,FALSE,FALSE,8,1,FALSE,1
447_10,447,10,15,100;100;100;311;300;300;120;120;300;300;300;311;300;300;300,1979,1979-104,STANDEFER v. UNITED STATES,FALSE,FALSE,9,1,TRUE,1
447_27,447,27,12,300;300;300;300;300;100;800;100;300;300;300;400,1979,1979-105,"LEWIS, COMPTROLLER OF FLORIDA v. BT INVESTMENT MANAGERS, INC., et al.",FALSE,FALSE,9,1,TRUE,1
447_54,447,54,22,620;301;150;150;300;300;160;160;160;300;100;800;100;441;660;300;311;441;502;110;110;110,1979,1979-106,"NEW YORK GASLIGHT CLUB, INC., et al. v. CAREY",FALSE,FALSE,5,1,FALSE,1
447_74,447,74,36,400;320;211;441;814;802;800;800;300;300;300;300;211;650;113;113;110;110;400;410;400;301;300;211;113;113;113;100;100;100;800;100;800;100;660;300,1979,1979-107,PRUNEYARD SHOPPING CENTER et al. v. ROBINS et al.,TRUE,FALSE,9,1,TRUE,1
447_102,447,102,9,300;300;300;300;300;300;300;100;300,1979,1979-108,"CONSUMER PRODUCT SAFETY COMMISSION et al. v. GTE SYLVANIA, INC., et al.",FALSE,FALSE,9,1,TRUE,1
447_125,447,125,10,300;100;100;300;300;300;300;300;300;300,1979,1979-109,CALIFORNIA v. NEVADA,FALSE,FALSE,9,1,TRUE,1
447_134,447,134,78,460;400;400;620;620;300;100;800;800;100;800;800;800;800;100;800;800;460;621;203;130;510;502;400;121;814;204;130;212;502;325;326;400;130;100;100;230;651;100;300;400;502;313;301;400;502;400;214;420;311;400;300;320;212;400;400;320;502;400;502;430;502;400;320;300;203;121;400;203;121;420;214;130;651;121;121;300;300,1979,1979-110,WASHINGTON et al. v. CONFEDERATED TRIBES OF THE COLVILLE INDIAN RESERVATION et al.,FALSE,FALSE,3,1,FALSE,1
447_191,447,191,10,300;300;300;300;100;100;300;300;300;300,1979,1979-111,COFFY v. REPUBLIC STEEL CORP.,FALSE,FALSE,9,1,TRUE,1
447_207,447,207,16,640;642;300;300;610;300;100;800;100;660;300;410;400;300;300;300,1979,1979-112,EXXON CORP. v. DEPARTMENT OF REVENUE OF WISCONSIN,FALSE,FALSE,8,1,FALSE,1
447_231,447,231,34,300;400;650;311;150;650;300;650;203;120;650;120;120;300;650;100;800;640;100;100;100;810;100;660;300;650;400;400;510;111;111;111;650;111,1979,1979-113,"JENKINS v. ANDERSON, WARDEN",FALSE,FALSE,5,1,FALSE,1
447_255,447,255,13,300;300;300;300;300;300;100;800;660;400;411;300;300,1979,1979-114,AGINS et ux. v. CITY OF TIBURON,FALSE,FALSE,9,1,TRUE,1
447_264,447,264,45,100;100;810;800;200;100;800;230;800;200;800;800;100;660;300;400;213;450;300;430;441;441;442;450;311;300;502;203;120;814;120;110;802;430;814;802;814;802;400;110;110;212;120;300;400,1979,1979-115,UNITED STATES v. HENRY,FALSE,FALSE,3,1,FALSE,1
447_303,447,303,21,100;810;100;810;622;203;120;120;120;300;502;311;502;311;300;502;311;420;311;300;300,1979,1979-116,"DIAMOND, COMMISSIONER OF PATENTS AND TRADEMARKS v. CHAKRABARTY",TRUE,FALSE,1,1,FALSE,1
447_323,447,323,17,311;100;100;100;660;300;502;311;300;300;111;111;203;203;120;120;310,1979,1979-117,BROWN v. LOUISIANA,FALSE,FALSE,3,1,FALSE,1
447_343,447,343,21,300;300;300;120;101;100;660;311;300;300;300;120;120;300;311;300;300;120;120;300;300,1979,1979-118,HICKS v. OKLAHOMA,FALSE,FALSE,7,1,FALSE,1
447_352,447,352,45,900;621;621;300;460;320;600;301;600;300;900;600;100;800;800;100;100;660;301;402;601;300;104;811;900;301;900;601;410;400;402;430;430;301;400;300;300;104;811;104;642;460;301;400;300,1979,1979-119,BRYANT et al. v. YELLEN et al.,TRUE,FALSE,9,1,TRUE,1
447_381,447,381,21,814;110;110;203;300;300;300;311;300;300;104;460;900;100;660;622;300;311;120;120;120,1979,1979-120,BIFULCO v. UNITED STATES,FALSE,FALSE,3,1,FALSE,1
447_410,447,410,20,300;311;311;100;100;800;100;660;502;311;300;400;400;320;300;300;203;203;120;120,1979,1979-122,ILLINOIS v. VITALE,FALSE,FALSE,1,1,FALSE,1
447_429,447,429,22,900;300;622;502;311;300;311;300;100;100;100;100;650;203;120;804;120;300;910;420;311;311,1979,1979-123,"REEVES, INC. v. STAKE et al.",FALSE,FALSE,1,1,FALSE,1
447_455,447,455,21,622;311;620;100;800;100;100;110;300;814;110;300;300;311;400;300;203;203;120;120;300,1979,1979-124,"CAREY, STATE'S ATTORNEY OF COOK COUNTY v. BROWN et al.",FALSE,FALSE,3,1,FALSE,1
